title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
罗芒狂欢节 : 从圣烛节到圣灰星期三1579-1580,[法]埃马纽埃尔•勒华拉杜里, 商务印书馆,许明龙, 2013-7, 467, 48.00元,,, 9787100092654,8.4,59,https://book.douban.com/subject/24899303/
文化史的风景 ,[英国]            彼得·伯克, 北京大学出版社,"丰华琴,刘艳", 2013-7, 288, 36.00,历史学的实践丛书,https://book.douban.com/series/226, 9787301228333,8.0,103,https://book.douban.com/subject/24872034/
布汶的星期天 : 1214年7月27日,[法] 乔治·杜比 (Georges Duby), 北京大学出版社,"梁爽,田梦", 2017-9-1, 268, 42.00元,博雅同文馆·历史-人类学译丛,https://book.douban.com/series/5673, 9787301286784,8.9,205,https://book.douban.com/subject/27119947/
历史学与文化理论 ,[英] 西蒙·冈恩, 北京大学出版社,韩炯, 2012-7-1, 260, 34.00元,历史学的实践丛书,https://book.douban.com/series/226, 9787301207482,8.6,71,https://book.douban.com/subject/10955729/
烧钱 : 中国人生活世界中的物质精神,[美]柏桦, 江苏人民出版社,"袁剑,刘玺鸿", 2019-3,, 58.00元,海外中国研究丛书,https://book.douban.com/series/22, 9787214224200,7.4,275,https://book.douban.com/subject/30294526/
中国社会中的宗教 : 宗教的现代社会功能与其历史因素之研究,杨庆堃（C. K. Yang）, 四川人民出版社,范丽珠, 2016-11, 350, 68,汉唐阳光人文图书,https://book.douban.com/series/17556, 9787220099243,8.7,350,https://book.douban.com/subject/26901849/
原始的叛乱 : 十九至二十世纪社会运动的古朴形式,[英国]            艾瑞克·霍布斯鲍姆, 社会科学文献出版社,杨德睿, 2014-1, 290, 49,甲骨文丛书,https://book.douban.com/series/23971, 9787509751084,7.4,146,https://book.douban.com/subject/25788880/
发现阴阳道 : 平安贵族与阴阳师,[日]山下克明, 社会科学文献出版社,梁晓弈, 2019-3, 332, 62.00元,甲骨文丛书,https://book.douban.com/series/23971, 9787520135030,7.4,214,https://book.douban.com/subject/30323989/
东亚古代的诸民族与国家 ,(日) 川本芳昭, 社会科学文献出版社,刘可维, 2020-4, 716, 108.00元,甲骨文丛书,https://book.douban.com/series/23971, 9787520140621,8.4,96,https://book.douban.com/subject/30420997/
神‧鬼‧祖先 : 一個台灣鄉村的民間信仰,焦大衛（David K. Jordan）, 聯經,丁仁傑, 2012-10-9, 384, NTD550,,, 9789570840582,8.2,27,https://book.douban.com/subject/19972312/
英国社会人类学 : 从马凌诺斯基到今天/现代名著译丛27,Adam Kuper, 联经出版事业公司,贾士蘅, 1988, 316, 新台币200,,,,8.7,16,https://book.douban.com/subject/2998635/
反穀 : 穀物是食糧還是政權工具？人類為農耕社會付出何種代價？一個政治人類學家對國家形成的反思,詹姆斯.斯科特(James C. Scott), 麥田,翁德明, 2019-6-29, 332, NTD 450,,, 9789863446675,9.0,68,https://book.douban.com/subject/33455463/
亲属关系是什么，不是什么 ,[美]马歇尔·萨林斯, 商务印书馆,陈波, 2018-11, 108, 25.00,汉译人类学名著丛书,https://book.douban.com/series/1115, 9787100167390,7.4,56,https://book.douban.com/subject/30358487/
Research Methods in Anthropology : Qualitative and Quantitative Approaches,H. Russell Bernard, AltaMira Press,, 2011-5-16, 680, USD 67.95,,, 9780759112421,7.8,18,https://book.douban.com/subject/10441387/
求生意志 : 愛滋治療與存活政治,João Biehl/著                   /                林淑芬/審訂, 國立交通大學,"陳秋山,李佳霖,曹寶文", 2015-12-20, 544, NT$500,,, 9789866301834,,,https://book.douban.com/subject/26687007/
灵魂猎人 : 西伯利亚尤卡吉尔人的狩猎、万物有灵论与人观,拉内·韦尔斯莱夫（Rane Willerslev）, 商务印书馆,石峰, 2020-6, 253, 30.00元,人类学视野译丛,https://book.douban.com/series/6318, 9787100183765,9.0,37,https://book.douban.com/subject/35060906/
靈力具現 : 鄉村與都市中的民間宗教,林瑋嬪, 國立臺灣大學出版中心,, 2020-1, 240, TWD. 350,,, 9789863503750,,,https://book.douban.com/subject/34935685/
儒门内的庄子 ,杨儒宾, 上海古籍出版社,, 2020-8-1,, 96,杨儒宾著作集,https://book.douban.com/series/50233, 9787532596829,,,https://book.douban.com/subject/35142834/
从经典到教条 : 理解摩尔根《古代社会》,王铭铭, 生活·读书·新知三联书店,, 2020-1, 189, 35.00元,三联精选（新）,https://book.douban.com/series/40207, 9787108066664,9.0,21,https://book.douban.com/subject/34789118/
成神 : 早期中国的宇宙论、祭祀与自我神化,〔美〕普鸣（Michael Puett）, 生活·读书·新知三联书店,"张常煊,李健芸  译,李震 校", 2020-1, 512, 58.00元,古典与文明,https://book.douban.com/series/40735, 9787108066848,8.1,103,https://book.douban.com/subject/34879939/
人类学家的魔法 : 人类学史论集,[美] 乔治·史铎金, 生活·读书·新知三联书店,赵丙祥, 2019-3, 563, 68.00,西学源流,https://book.douban.com/series/936, 9787108063502,8.2,34,https://book.douban.com/subject/30260381/
中国民本思想史 ,金耀基, 法律出版社,, 2008-04-01, 199, 19.00元,,, 9787503682209,8.0,24,https://book.douban.com/subject/3135096/
政治聯盟理論 ,William H. Riker, 聯經出版事業公司,"吳秀光, 陳敦源譯注", 2014-1, 288, NTD380,,, 9789570843392,,,https://book.douban.com/subject/25806189/
记忆的承诺 : 马克思、本雅明、德里达的历史与政治,【加拿大】弗莱切, 华东师范大学出版社,田明, 2009-07, 260, 29.80元,西方传统：经典与解释,https://book.douban.com/series/673, 9787561770559,7.2,33,https://book.douban.com/subject/3861679/
The Oxford Handbook of Populism ,Cristóbal Rovira Kaltwasser                   /                        Paul A. Taggart                   /                        Paulina Ochoa Espejo                   /                        Pierre Ostiguy, Oxford University Press,, 2018-1-13, 632, USD 125.00,Oxford Handbooks,https://book.douban.com/series/33446, 9780198803560,10.0,12,https://book.douban.com/subject/27205364/
批判之源 ,[英] 艾力克斯·柯林尼可斯(Alex Callinicos), 臺大出版中心,舒年春, 2019-9, 360, NT$510,人文社會叢書,https://book.douban.com/series/37742, 9789863503637,,,https://book.douban.com/subject/34802214/
On Populist Reason ,Ernesto Laclau, Verso,, 2005-9-15, 160, USD 26.00,,, 9781859846513,9.6,17,https://book.douban.com/subject/2836606/
Less Than Nothing : Hegel and the Shadow of Dialectical Materialism,Slavoj Zizek, Verso,, 2012-5-22, 1056, USD 69.95,,, 9781844678976,9.3,27,https://book.douban.com/subject/10421919/
马克思的社会与政治思想 ,[以]阿维纳瑞（Avineri S. ）, 知识产权出版社有限责任公司,张东辉, 2016-3-22, 332,,西方传统：经典与解释,https://book.douban.com/series/673, 9787513012195,8.8,36,https://book.douban.com/subject/26777061/
布赫迪厄社會學面面觀 ,[法]皮耶·布赫迪厄（Pierre Bourdieu）                   /                [美]華康德（ Loïc J. D. Wacquant）, 麥田,"李猛,李康", 20090105, 448, NT$520,,, 9789861734507,9.7,33,https://book.douban.com/subject/3646428/
藝術的法則 : 文學場域的生成與結構,皮耶.布赫迪厄(Pierre Bourdieu), 典藏藝術家庭,"石武耕,李沅洳,陳羚芝", 2016-2-25, 520, NT$580,,, 9789869225960,9.1,30,https://book.douban.com/subject/26686989/
創造歷史 : 社會理論中的行動、結構與變遷,艾力克斯·柯林尼可斯（Alex Callinicos ）, 群學出版有限公司,"國立編譯館,萬毓澤", 2007-09, 464, 450 TWD,,, 9789868298262,,,https://book.douban.com/subject/3129971/
社會科學哲學 : 邁向實用主義,"派翠克．貝爾特 Baert, Patrick", 群學出版有限公司,何昭群, 2011-4, 336, NT$350,,, 9789866525414,7.7,20,https://book.douban.com/subject/6105528/
帕斯卡尔式的沉思 ,[法国]            皮埃尔·布迪厄, 生活·读书·新知三联书店,刘晖, 2009-12, 349, 30.00,学术前沿,https://book.douban.com/series/1015, 9787108033123,7.7,95,https://book.douban.com/subject/4071845/
启蒙运动的纲领 : 《百科全书》序言,[法] 达朗贝尔, 上海人民出版社,徐前进, 2020-4, 143, 48.00,共感,https://book.douban.com/series/47816, 9787208161061,9.3,44,https://book.douban.com/subject/34854044/
Problems of the Self : Philosophical Papers 1956-1972,Bernard Williams, Cambridge University Press,, 1976-04-30, 276, USD 34.99,,, 9780521290609,8.4,16,https://book.douban.com/subject/3324275/
论无限、宇宙与众世界 ,[意]            乔尔丹诺·布鲁诺, 商务印书馆,"时永松,丰万俊", 2015-3, 161, 18.00,,, 9787100109314,8.0,18,https://book.douban.com/subject/26280090/
爱的秩序 ,马克思·舍勒, 北京师范大学出版社,, 2017-4-1, 294, CNY 54.00,,, 9787303212781,,,https://book.douban.com/subject/26874477/
儒家思想 : 以创造转化为自我认同,杜维明, 生活·读书·新知三联书店,"曹幼华,单丁", 2013-6, 201, 39.00,杜维明作品系列,https://book.douban.com/series/19624, 9787108043214,7.9,26,https://book.douban.com/subject/24849846/
歧義 : 麥田人文128,洪席耶                   /                        Jacques Ranciere, 麥田出版,"劉紀蕙,林淑芬", 2011-5-5, 288, NTD320元,批判理論翻譯叢書,https://book.douban.com/series/8166, 9789861735771,8.5,29,https://book.douban.com/subject/4140350/
阿多诺的社会学 ,马蒂亚斯·本泽尔, 北京师范大学出版社,孙斌, 2020-1,,,现代社会政治理论译丛,https://book.douban.com/series/52256, 9787303254927,,,https://book.douban.com/subject/34971298/
规训革命 : 加尔文主义与近代早期欧洲国家的兴起,[美]菲利普·S. 戈尔斯基, 北京师范大学出版社,"李钧鹏,李腾", 2021-2-15, 380, 79.00元,历史-社会科学译丛,https://book.douban.com/series/54208, 9787303264131,,,https://book.douban.com/subject/35256019/
學術人 ,皮耶.布赫迪厄(Pierre Bourdieu), 時報文化,"李沅洳 譯,林錚 審閱", 2019-12-10, 328, NTD480,近代思想圖書館,https://book.douban.com/series/49900, 9789571379838,7.6,16,https://book.douban.com/subject/34839601/
国家精英 : 名牌大学与群体精神,[法] 皮埃尔·布迪厄, 商务印书馆,杨亚平, 2018-7, 716, 72.00,当代法国思想文化译丛,https://book.douban.com/series/170, 9787100158688,9.1,149,https://book.douban.com/subject/30141437/
临界：鲍德里亚访谈录 ,[法]让·鲍德里亚                   /                        [法]菲利普·帕蒂, 拜德雅丨上海社会科学院出版社,戴阿宝, 2021-5, 220, 48.00元,拜德雅·人文丛书,https://book.douban.com/series/30521, 9787552035285,,,https://book.douban.com/subject/35430419/
马克斯·韦伯 : 跨越时代的人生,【德】于尔根·考伯（Jürgen Kaube）, 社会科学文献出版社,吴宁, 2020-11, 504, 98,索 • 恩（Thorn Bird）,https://book.douban.com/series/41899, 9787520170857,8.6,39,https://book.douban.com/subject/35178068/
权力的文化逻辑 : 布迪厄的社会学诗学,朱国华, 上海人民出版社,, 2017-1, 468, 85.00元,上海市学术著作出版基金,https://book.douban.com/series/24734, 9787208134287,9.4,104,https://book.douban.com/subject/26670596/
我们从未现代过 : 对称性人类学论集,[法] 布鲁诺·拉图尔, 苏州大学出版社,"刘鹏,安涅思", 2010-9, 181, 25.00元,学术新视野·当代科学技术论译丛,https://book.douban.com/series/6385, 9787811375169,8.4,237,https://book.douban.com/subject/5350988/
实验室生活 : 科学事实的建构过程,布鲁诺・拉图尔                   /                史蒂夫・伍尔加, 东方出版社,"刁小英,张伯霖", 2004-12-1, 312, 18.00元,知识与社会译丛,https://book.douban.com/series/33598, 9787506020497,7.7,104,https://book.douban.com/subject/1219953/
科学在行动 : 怎样在社会中跟随科学家和工程师,布鲁诺·拉图尔, 东方出版社,, 2005-7, 449, 26.00元,知识与社会译丛,https://book.douban.com/series/33598, 9787506020718,8.8,59,https://book.douban.com/subject/1423236/
资源、价值与发展（上下） ,阿玛蒂亚·森, 吉林人民出版社,"郭婕,杨茂林", 2011-1, 527, 65.00元,人文译丛（2011）,https://book.douban.com/series/14056, 9787206071751,,,https://book.douban.com/subject/5406421/
狱中札记 ,（意）安东尼奥·葛兰西, 河南大学出版社,"曹雷雨,姜丽,张跣", 2014-11, 620, 58.00,人文科学译丛,https://book.douban.com/series/8224, 9787564914097,6.9,71,https://book.douban.com/subject/25787890/
理想主义之后的伦理学 ,[美] 周蕾, 河南大学出版社,吴琼, 2013-5, 279,,人文科学译丛,https://book.douban.com/series/8224, 9787564911560,8.3,53,https://book.douban.com/subject/25731398/
无目的的手段 : 政治学笔记,[意大利]            吉奥乔·阿甘本, 河南大学出版社/上河卓远文化,赵文, 2015-1, 202, 28.00,人文科学译丛,https://book.douban.com/series/8224, 9787564908720,8.6,249,https://book.douban.com/subject/26261103/
治理自我与治理他者 : 法兰西学院课程系列.1982-1983,[法]米歇尔·福柯, 上海人民出版社,于奇智, 2020-12-31, 556, 90,法兰西学院演讲系列,https://book.douban.com/series/6972, 9787208168459,,,https://book.douban.com/subject/35303887/
刑事理论与刑事制度 : 法兰西学院课程系列：1971-1972,[法]米歇尔·福柯, 上海人民出版社,陈雪杰, 2019-12, 446, 68,法兰西学院演讲系列,https://book.douban.com/series/6972, 9787208159327,9.0,36,https://book.douban.com/subject/34453291/
知识意志讲稿 ,[法] 米歇尔·福柯, 上海人民出版社,张亘, 2021-1, 397, 65.00,法兰西学院演讲系列,https://book.douban.com/series/6972, 9787208167926,,,https://book.douban.com/subject/35313299/
主体性与真相 : 法兰西学院课程系列：1980-1981,[法]米歇尔·福柯, 上海人民出版社,张亘, 2018-11, 393, 58,法兰西学院演讲系列,https://book.douban.com/series/6972, 9787208154865,8.0,98,https://book.douban.com/subject/30354849/
生命政治的诞生 : 法兰西学院课程系列：1978-1979,[法]米歇尔·福柯, 上海人民出版社,"莫伟民,赵伟", 2018-11, 454, 68,法兰西学院演讲系列,https://book.douban.com/series/6972, 9787208155022,8.8,121,https://book.douban.com/subject/30353743/
主体解释学 : 法兰西学院课程系列：1981-1982,[法]米歇尔·福柯, 上海人民出版社,佘碧平, 2018-11, 672, 98,法兰西学院演讲系列,https://book.douban.com/series/6972, 9787208155077,9.0,87,https://book.douban.com/subject/30353738/
剑桥福柯研究指南 ,(美) 盖瑞·古廷编, 北京师范大学出版社,"辛智慧,林建武", 2019-9, 485, 98,剑桥研究指南丛书,https://book.douban.com/series/49921, 9787303250011,,,https://book.douban.com/subject/34900570/
自我坦白：福柯1982年在多伦多大学维多利亚学院的演讲 : 福柯1982年在多伦多大学维多利亚学院的演讲,[法]米歇尔·福柯, 拜德雅 | 长江文艺出版社,潘培庆, 2021-4, 412, 72.00元,拜德雅·人文丛书,https://book.douban.com/series/30521, 9787570220021,,,https://book.douban.com/subject/35356352/
安全、领土与人口 : 法兰西学院课程系列：1977-1978,[法]米歇尔·福柯, 上海人民出版社,"钱翰,陈晓径", 2018-11, 537, 68,法兰西学院演讲系列,https://book.douban.com/series/6972, 9787208155046,9.4,121,https://book.douban.com/subject/30354859/
必须保卫社会 : 法兰西学院课程系列：1976,[法]米歇尔·福柯, 上海人民出版社,钱翰, 2018-11, 321, 48,法兰西学院演讲系列,https://book.douban.com/series/6972, 9787208155039,8.3,128,https://book.douban.com/subject/30354852/
